filename	cell_ID	cell_area	img1_cell_intensity_mean	img1_cell_intensity_std	img1_spot_count	img2_cell_intensity_mean	img2_cell_intensity_std	img2_spot_count	img1_2_coloc_org	img1_2_coloc_scr	scrambles	img0_sigma	img0_min_size	img0_min_distance	img0_dilation	img0_thresh_bg	img0_min_size_bg	img1_sigma	img1_block_size	img1_min_distance	img1_thresh	img2_sigma	img2_block_size	img2_min_distance	img2_thresh
/Users/beichenberger/Downloads/20190705_FISH/ATF4_As_2_w4conf640.stk	1	16877	173.04029152100492	142.38165976936014	1	173.04029152100492	142.38165976936014	1	0.9213923231976915	[-0.0015758730023891757, 7.807045121731979e-05, 0.0007799884260770436, -0.0009666053264049748, 0.002100757306538928, 0.0005070769674042315, -0.0008360498312383194, -0.00016750686287528353, -9.790297789837856e-05, 0.0002818309050732634, 0.00044570339482289913, -0.0009916303557126554, 0.0011186280648872906, 0.0021491011768092986, 0.00043406767106365436, 0.0016253496738018523, 0.0004617052944249634, -0.0002166761730242823, 0.0004002932664231203, 0.00023430859017262097, 0.002100545351171633, -0.00022338176087374049, -1.5675547069272602e-05, -0.00012760857255093242, -0.0009722268805472412, -0.0003089521343181537, 0.00043316815761847025, -0.0010302502894669267, 6.188787933070681e-05, -9.345667644848254e-05, 0.00017400370809712374, 0.0008994548903613094, 0.0001916725856407177, 0.0002442282864545512, 0.0005566597037668685, 0.0014400117409275144, -0.0004002963127354443, 0.00044081469773392693, -0.00027419810280250015, 0.0010499701248053645, -0.0006232561528244475, -0.00023861495391076318, 0.0009514688909273007, 0.0005710490085521946, 0.00029134744047387435, 0.0012134555153265232, -0.0012859938382975417, 0.00022512867973884963, 0.00046186610578774945, -0.0006386863842274685, 0.0019214092985879979, -0.00018224187677686298, 0.000568796322164645, -0.00016220040450940054, -0.0013917203927052827, -0.00046179755049374397, -0.0006177046416140661, 0.0005304536254462952, -0.0003581125429749354, 2.6215605922539213e-05, -0.0007410481745779605, 0.0011220781907234707, 0.0015475298819906593, -0.0005960277545621377, 0.001094806928914516, -0.00012436293749281226, 0.00024473589069940144, 0.0006895197599542342, 0.000802410408211938, -0.0019138995950652648, -0.001013649883240558, -0.000903185871871521, 0.0010191086269421377, -0.0007487662067054367, 0.00024241359975712845, -0.000617055368476719, 0.0018378826273869786, -0.0010804406531346824, -0.0004524233050199636, 0.0015554031848803909, -0.00027072454814139677, 0.00011981490615616615, -0.001071239128270461, -0.0016661252928414664, 0.0024496923186986042, 0.0037455238087576647, -2.108881116457526e-05, 0.0003502858156343723, -0.0012581677371024237, 0.0004885887629082415, -0.00012582771395934606, -0.0007722891366004363, 0.0006380748216785324, -0.0007211411501566397, 0.00039945433426901344, 0.0005055764388431059, -0.0007544776159927933, -0.0005653583146130255, 0.0013575608473300924, -0.0010586204776300945, 0.001111716232751029, 0.001130864840293902, -0.001468820417892901, -0.0007906537187312015, -0.00027617297982837234, 0.0003133601853326049, 0.0008007659579866741, -0.00031868391291493153, -0.00036349512066752537, -0.0005481910866908636, 0.0002750735034763656, 0.0003648039180711008, -0.0015602082026626132, -0.00025619484088650285, 0.0004018635578418261, 0.00019490940444663254, -0.001601131260534618, 0.0011994362982996006, -0.0011423083011539274, -0.0014971723159858841, 8.402073953722695e-05, 0.00038975039262328833, -0.0005218056390401415, -0.0005528625313549197, 0.0011138092402501831, -5.74034289152117e-05, -0.0004122111122793309, 0.0009089187352601406, 0.0004282162124439122, 0.0013032733131061306, 0.0007572203573344501, 0.00019553345871891007, 0.0010427978479146645, -5.634549082748509e-05, -0.0003686031281187182, 0.0010065845927101364, 0.0011335685315612908, 0.0004313410137028067, -0.000418579198407561, -0.0001361583766718787, -0.0008865040979693806, -0.00030936892142354204, 0.0003095944157485506, -3.630847539469826e-05, -4.3627352921187873e-05, 0.0011217572255636805, -0.0007250855949736486, -0.0023522137964571968, 0.0007558209355994084, 0.0002269525723571084, 0.000982007353516283, -0.0004032728450897861, 0.0013857045771475444, -0.00015650305982327015, 0.000831352008854151, 0.0002588935253214015, 0.00015272983580078356, 0.0007770444554055723, 9.764588897944728e-06, 7.618879022825353e-05, -0.0009965701724518688, -0.0003593517378500924, 0.002118548162533318, 0.0012507341123223238, -2.7025887283295495e-05, 0.0006066561220632108, 0.0005593772282697797, -0.0009186570793638515, -1.982422694431015e-05, 6.618087053852226e-05, 0.0004211546257915761, 0.0019288278703918748, -0.0006338109115167852, 0.00023113000246897898, -0.0023021008185391436, 0.0017042166756369816, 0.0007217334078797733, 0.0012694491770097699, -0.0004811047896906296, -0.00018111926587771336, -0.0005709805019667969, -0.0005479744431231531, -0.001948062742848725, -0.000461396106589706, 0.0006562335126596919, -0.0002233612302090593, 0.0007662688033222982, 0.0020672365518065107, -0.000528407708989059, -0.0007938979899491937, 0.0018225448448607182, 0.00041056808475358023, -0.0005882011388422365, -9.337664825855551e-05, 0.00011064757471211138, 0.0013569279037427447, -0.0008891315116071844, -0.000349126370901149, -0.00021880118205768468, 0.00010334091086095469]	200	3	200	50	5	1734	10000	1	5	0	5000	1	5	0	5000
/Users/beichenberger/Downloads/20190705_FISH/ATF4_As_2_w4conf640.stk	2	37	252.43243243243242	173.28480548796594	1	252.43243243243242	173.28480548796594	1	0.985217628142132	[-0.0013465142056003291, 0.0005052832647597613, -0.0008071106880558333, 0.00025222696717118286, 0.0009938779316912775, 0.001691885118305322, -0.0004803324366784514, 0.000929467672603309, -0.0007750328983575906, 0.0008096267568967984, 0.0007107563182835387, -0.002237419572930673, -0.001280648742057283, -0.0008605896408998793, -1.0045803041248076e-06, 0.001085185392099304, 0.0009960056418268045, 0.0014650298134939968, 0.0009641860620336249, -0.0008840211811506196, 3.2680969505997516e-05, -0.0013315624904442352, 2.8935665092249446e-05, -0.0014195265864664775, -9.261967360685403e-05, 0.0003789452431807086, 0.0010333328590673375, -0.00013510226341450335, 0.0012790483297459771, 0.0010339382906904095, 0.0010019010984479361, 0.0005020710225913788, 0.0002657998817796357, -0.0009392435551699658, 0.001076147793264473, -0.0006514943361201976, 0.00027129566779579486, -0.0007192149268814991, 0.002606539240789277, -0.0004443714120800764, 0.0003314197433231914, -0.00014489709305484457, 0.0009635624750266035, 0.0004969570039543815, -0.0005396342246078441, -0.0008339743523472167, 5.0205706020635446e-05, -0.0008232823441500785, -0.0016019213732521762, -0.001718683942746925, 0.0006034511908774368, 0.002538271971244635, 0.0002491935051030833, -0.0015761180338150237, -0.0005113035044301522, 0.0013811562263386435, -0.00027758294290508605, 0.0013776461854418595, -0.00013928607078223925, -5.5319689442262114e-05, -0.0005742456989993606, 0.0005260968995083489, 0.00019045831644776392, 0.0015678835937772485, 0.0017381702524177835, -0.001570239723945404, -0.0011011071242907333, 0.00046630466405422585, -0.00033955634601415377, -0.0008287758607432262, 1.433444970957518e-05, 0.002643764081837002, -0.000617028609116491, 0.0008560493171794136, 0.00019129598569051274, 0.00121277739596137, -0.00029431363353010445, 8.132504274125751e-05, 0.001228502480042095, -0.0015998743537119719, -4.869196566851604e-05, -0.0008817921034547003, 0.00028880275324270205, -0.001762282584351193, -0.0007425367783542126, 0.0003961346094085322, -0.00011731528246504775, -0.00012293361732284045, -0.0002194678110432507, 0.0020668021180647155, -0.0006664190703585199, -0.0006898243861657806, -0.0002302871590861494, -0.0013052132286980407, 0.0011589686203089266, 0.0010894551853827003, -0.00014178243607519534, -0.0015740742923302075, 0.0012375103242198923, 0.00026673009304890177, 0.0011381549855603438, 0.000637032095071759, 0.001089783243084317, -0.00016545529163759947, 0.0001343221214363319, -0.0005384145358278015, 0.0008012805756006861, -0.001344361531811879, -0.0014995784653006295, 0.0003529137006536341, 0.00020764919562423533, -0.00010049457139462762, 0.0008422666070231147, 0.0010344287382151444, -0.0007027194997735025, -9.404310614006112e-05, -0.00016707313807391556, -2.9747578992326023e-05, -0.0006153298199267253, 2.1940294793546843e-05, -0.00044912207087998725, -0.001381930820838386, -0.0006727515169849769, 0.0003766697683924771, -0.0008331682028682738, -0.00020142791550905863, -0.00022287320632418024, -6.45892737386532e-05, -0.00021621497141909837, 0.0005576781898871975, 0.0007045965999627114, -0.0017837140064702597, -0.0013894610184892412, -0.0009921647342737861, -0.00014125971231233864, 0.0005571617700771073, 0.001693987612629807, 0.0005238766473462665, 0.003978699456773587, 1.9221778205337005e-05, 0.000912307556716309, -0.001062482301414103, 0.0009497658961742077, 0.0004514540643003855, 0.000966860198794414, -0.0007375738024253256, 0.00034003422084877613, -0.000252380244086895, 0.0004763294618912642, 0.002408965796548062, 0.002048277322484209, -0.0006305394928298077, 0.0015121785891345798, 0.00030114463195621375, 0.0017516806318148832, 3.2102770958866685e-05, -0.0014204346078220244, -0.0013941738535726037, -0.0006097150152824644, 8.170933170150696e-05, 0.0003559065652659727, 0.0003790282031990354, -0.0013011792032478727, 0.0008559260118634361, 0.00046510262634196403, -1.2810118716792921e-05, 0.00029832197406840384, 0.00010829461343900736, 0.000879574912405346, 0.0007605693965186047, 0.0011488961645890238, -0.0007955794976672708, -0.0004761703149081993, -0.0006762948427523114, 0.0006378972495485445, -0.0005885559239226367, 0.0001469986139623262, -0.0020988518829972626, -6.797373989643295e-05, -0.0007887515603538642, 0.001641958821078683, -0.0004092939495005278, 0.0010840625320336884, -0.0002057960504555075, -0.00040762239338669817, 0.0011575804899111712, -0.0005782565259033744, -0.0005228046880035628, -0.0003594458212881209, 0.0008075525042806448, -0.0003793983360897159, -0.0008784315923173866, -0.0013405385627001077, -0.000228832711105362, -0.00015981678413095192, 0.0006651782355126516, -0.0007098805379507276, -8.578669313125952e-05, -0.0011071478239834686, 0.0007137683469122678]	200	3	200	50	5	1734	10000	1	5	0	5000	1	5	0	5000
/Users/beichenberger/Downloads/20190705_FISH/ATF4_As_2_w4conf640.stk	6	19435	286.2483920761513	134.42485023059922	3	286.2483920761513	134.42485023059922	3	0.9543666347383173	[-0.0009333312738448974, -0.00028284474930242857, 0.002027622887282637, 0.001233306299718945, 0.0007026826825015666, 0.0008144679322633568, 0.0007562652546105976, 7.155965361076551e-05, -0.0017136886745187368, -0.0014046030633825342, -0.0005345068817547756, 0.0017808612436781238, 0.001435864943373196, -0.0005646380472979881, 0.0020141862602854146, 0.0018351646145455282, -0.00022381306898121484, 0.0006818240791669152, -0.0002147954846873827, 0.0012696680150113403, -0.00103330568579467, -0.0004674111031013503, -0.00043975454914543853, -0.00035289545402128746, -0.0011537148660934475, -0.0007633587329391425, 1.7623015300941013e-05, -0.0008757928843112453, 0.00061162373493974, -0.0005041918983044701, -2.2894292856253463e-05, -0.00019048106317051363, 0.0007953329293820439, 0.00041386882785563904, 0.0004500728781529973, -0.00040603047806363397, -0.0013773894270055012, 0.0026521338391466975, 0.001434524822062234, -0.0016407315704160372, -0.0017456265505037933, -0.0011385505999438833, -0.002000229198445173, 0.0017954003835919884, 0.0012838421562049649, 0.0011195978505620574, -0.0010999611631986397, 0.0009469300335224172, -2.146295301201977e-05, -0.001203015970821702, 0.00013934369302082573, -0.0007485818081325551, -0.0009613827170465545, -0.0014018477985523951, -2.4253995108903685e-05, 0.0009290858673654998, 0.00011829218730188623, 0.001260904494993362, -0.0008314453425421433, 0.0003751536307992563, -0.001789233837159922, 0.0006320880200529323, -0.0012582575761113171, -0.0017192466407233427, -0.0005540877507767011, -0.0005716931976375066, -0.0003846029269002065, 0.000514800286882099, -0.001863345666563032, 0.0006785206621740918, -0.0006246153645925296, -0.0005547211620556197, 0.0004886733927692921, -0.0019102125363117434, 0.000981130110444616, 0.0009193817042410806, 0.0005930877780579019, -0.0005510767085978617, 0.0003959465974884229, 0.0019526069499448079, 0.00020075001415118297, 0.00016786016801441616, -0.0006136988130976211, 0.0007267636485279742, -8.092429276654187e-05, -0.0013252028431466024, 0.0010281270802889764, -0.0007754860635542999, -0.0002108485025657163, -0.0012021393862572914, 0.0016696945897107219, 2.0363173943279845e-05, -0.000319375871925512, -0.00013061012250833052, -0.00015982655906518307, 0.00036034119866466927, -0.001983184840042572, -0.0027836568305600975, 0.0007503880858330903, -1.8813157028697348e-06, 0.00039467258002465503, 0.001157574069523401, -0.0006482310185059878, -0.00011199653747110186, 0.0002092147950300151, 0.000768387871679875, 0.0014997220384227064, 0.0006098478909558462, 0.0006913163922831899, 0.0002705292746915215, -0.0003375349839288692, -0.0013763344233090296, 0.001137630236704145, -0.0002876075070937486, -0.000926010316893843, 0.0006916282961275607, 0.0006136894516130301, -0.00037563131525210835, -0.0008116753918074818, 0.0007509866646308855, -0.00016285385986264335, -0.0006625620044961435, -0.0011393265907945513, 0.0009251614251295196, 0.0012800482812663442, -0.001526103460699449, -0.0003036870940184757, 0.0028108436321095534, -0.0007513006312313123, 4.253828933045491e-05, -0.0001411691816567586, -0.000985300318217378, -0.0017474234808570281, 0.0006486739913097788, -0.001470978417038906, -0.0004641639683380894, 0.0016056299429085723, -0.00174639752672304, -0.00039686201877257, 0.00046201763673223986, -0.0007718842915659572, 0.0010255765743836616, 0.0009529486086763353, -0.0008080830469108938, -0.000899335447116772, 0.000665613862651272, 0.00010381031593225589, 0.0012703511261671922, -0.0008613085211993032, 0.00025555760984069466, 0.0003749179742697523, -0.0008364724430463696, -0.0007655805676507675, -2.2834667539085632e-05, -6.539783110685385e-05, -0.0006674202479294588, -4.395322189083302e-05, 0.00016611583418854776, 0.00035425076789171817, 0.0005452124898117499, -0.00013578525327064477, 0.0008612006009238616, 0.00026955935361286316, 0.0006931034594897666, 0.001519556462989791, -0.0009760361967859174, -5.9116750899973394e-05, 0.0001621556250680868, -0.0003048686574600736, 0.0001687010168411134, 0.0005263484639072741, 0.000702286235916885, 0.00024929047300851457, -0.0011712667508767276, 0.0012599115460628064, 0.0003218289747844334, 0.0005755088267237142, -0.00046173032514736415, -0.0013496844190438134, -0.0012517654660948083, -0.0002824581243353584, 0.0013286690572843277, -0.0012402765094786739, -0.0002324471326036295, 0.0013056275215649312, 0.000848491479624751, -5.7626377527379225e-05, 0.0012192441208133606, -0.0010209659341470904, 0.00047363215639656875, -0.002161523561507267, 0.0016069948570555709, -0.0009207467396615827, -0.0007696966560176001, -0.0008447244291314518, 0.0006047370056162277, 0.0015801830764205172, 0.0016004339749511427, -0.0006734780680248474, 0.00016960745040201563]	200	3	200	50	5	1734	10000	1	5	0	5000	1	5	0	5000
/Users/beichenberger/Downloads/20190705_FISH/ATF4_As_2_w4conf640.stk	8	7588	357.7952688455456	239.13284919434406	1	357.7952688455456	239.13284919434406	1	0.950925573534677	[-0.0002998100894452096, 0.0013294470756570133, -0.00017655740066974904, 0.0002629782132165728, -0.00042180175386942145, 0.001406259986381371, -0.0002748877551023923, 0.00041677880674505805, -0.0021637116708439156, 0.0008202386303326737, 6.730625994276544e-05, 0.0012720217193339578, -0.00019870175538659336, 0.0007083527987388656, -0.0008298991963367424, -0.0006374473023006613, 0.0006429485563711223, -0.001594897495119777, 0.001869409060072537, 0.0009252541194629922, -0.0002034792637823844, -0.003129782954984015, -0.00026758812957333354, 0.0011223730062688544, -0.0004615417017240283, -9.220352634571073e-05, 0.00185500209936062, -0.0001349494650125572, 0.00040086703721267176, -0.0011389808821979318, 0.0006012455362171453, -0.0011449622410716293, -2.323599331536248e-05, -0.00047054201903294754, 0.0014368604288259252, -0.00010306213140148996, -0.00045852690045550677, 0.0013714198326338258, -0.0006509133233923935, 0.002228578993796368, 0.0014849061563137408, -0.0005295937855804033, 0.0012513452892750246, -7.638629386431934e-05, 0.00033898672073113644, -0.0011110692199251845, -0.0004873479728904667, -0.0009445424099073468, -0.0019610075193267863, 0.0013236992537509588, 0.0003339291937956209, -0.00039559594989648406, -0.00018923930826260485, 0.0012346507406429787, -0.0005541292981245064, -0.000754966676484472, 0.0005954174792822877, 0.0010064225091747409, -0.0021102511566964124, -0.000933234454474962, 0.0004288819443466036, -0.00040994790941063796, 0.0009620825964486468, -0.00145633606549635, 0.00029311342935556056, 0.0008088032055613645, 0.00013189571473774163, -0.0007695708545550385, 0.00106689067204183, 0.0005450441661137226, 0.0015926545292201378, -0.0001715965834608256, 0.000284869613746706, 0.0017926142150604205, -7.882988673700976e-05, 0.0022617470427007576, -0.0004730087585994415, -0.0003222024029056685, 0.0006463388199374938, 0.0020609403041993487, 0.0009376691472159464, 0.002202814602235566, 0.0014175557953595148, -0.00026356234983430655, -0.0006127593260941805, 0.00040438737048563824, -0.001221318137177811, 0.0005058090146332383, 0.0005575433123392755, 0.0008926230122672983, -0.0011647041982141663, -0.0010627139631460962, 0.0004860857390794855, 0.0003712348724642411, -0.001524577103700937, 1.866651951895268e-05, -0.0009219674206180074, -0.0011924203881119072, -0.0008660926190571837, -7.135343620632995e-05, -0.0026537650209505818, 0.0006431246286347373, -0.0013011967787401187, 0.0007919062730507006, 0.0010697029696779758, -0.00021970116137488057, -2.1473970495369495e-05, 0.0006065549395554043, -0.0002568303229801642, 0.002075662114691643, -0.0002708209511418392, -0.0024583350558393495, 0.0006366463771360559, -0.00017670006163032146, 0.0009299779097371666, -0.0010682555861604435, -0.0003522982371605797, -0.00038414018409119643, 0.0010309115743620868, 0.0012929657135401095, -0.0017446057258107134, 0.0006766769331855478, 0.00027001232752027493, -0.0018892483376325465, 0.0025256600683945, 0.00025272835081101134, -0.00220374097803263, -4.884118078704708e-05, 0.0007042163151893295, 4.195661614584106e-06, 0.0006707857317962623, -0.0006052769905208729, 0.0015064045078488802, 0.0005686015982598902, 0.0005464889954008898, 0.000774429475657118, -0.0002345469854543456, 0.00021739446935964274, -0.0009939873918173854, -0.0010383104876920443, -0.0008320965754494531, 0.001599530825156993, -0.0008502217368849087, 0.0006540038997704216, -0.00023084589241286288, 0.0005190004061051093, 0.00024394867127745248, -4.6450998097700156e-05, -0.0001790481936371846, 0.00031250187335631746, 0.0013766909147643002, 0.0015579677287344672, 0.00027455262079681235, 0.0016584204793094004, -0.00019876573811744322, 0.0012117271652242793, 0.0011957659031677523, -0.0004255376268284783, 0.0006203237666193322, 0.00046896563685654635, 0.00025823899181319466, 0.0004235311062024111, -0.0009931963839226279, -0.0011994582147826143, -0.00015095989454727207, 0.001415323242852533, 0.00021587540984006323, 1.4849179777987439e-05, -0.0008689212032066354, -7.831891448967479e-05, 0.0012056013319757379, -0.00010790706117219616, -0.00011308639480387578, -0.00054534920800657, 0.0006160905049124929, 0.0018742171570038332, 0.0008598066801980878, -3.396452866455949e-05, -0.0006951725905053096, 0.0010952892360532953, -0.0005363986398370232, 0.0007905544582308187, -0.000994899453670292, 0.0007569562195537052, -0.00011155881565864966, -0.0016369328833205495, -8.797739854224062e-05, -0.0013026578090021847, -3.296031860819935e-06, 1.9469365929688934e-05, 0.0006499072429046816, -0.0014639897516130456, 0.001144849232909732, 0.0015743618664697716, -0.0011249431736952947, 0.000895520591698428, -0.0005332381495482245, -0.00029149502034066656, 0.0006686548673513737, -0.0002884147308652575]	200	3	200	50	5	1734	10000	1	5	0	5000	1	5	0	5000
/Users/beichenberger/Downloads/20190705_FISH/ATF4_As_2_w4conf640.stk	10	32221	492.13571894106326	425.0474904321341	1	492.13571894106326	425.0474904321341	1	0.8874854211437337	[0.0010785574444633055, 0.001468053484410513, 0.0010143742164898332, 0.001358345330848968, -0.0008047603116167562, 0.0009055794106730735, 0.0008979970880486457, -0.00026059462567540196, 0.0003657264536455774, 0.0005592277369383548, -0.0017088947332275905, -0.0009481861508486526, 0.000669485648422794, 0.0007334100480179626, -0.0005450907538117997, 0.0001527031820163413, 0.0008761128135692361, 0.0011157802822703321, 0.0008793461747002023, -0.00017833106901083388, 0.001772307965231988, -0.0004748157272138887, -0.0007407642952018548, 0.00018167584193569996, -0.0022533984654887797, -0.00019793534627779522, -0.0013545579537621645, -0.0013080466553660461, 0.0009725757154275222, -0.0005665073472139417, -4.826570295166313e-05, 2.138900084460906e-05, -0.0018705518546793783, 0.0006338082052139256, 7.863610475068706e-06, 0.0003312248344195906, -0.0010773751397980045, -0.0005524246996004372, 0.0008220995218149854, 0.0005482363026909099, 0.001864699168392222, -0.001222484949883712, -0.0003796125246638217, -0.0005831721281491688, -0.0008564940981954355, 0.0008808236936557863, 0.00020790096778304737, 0.0011136874372326994, 0.00024500875378847777, -0.0018868381065343057, -0.0010993863004148804, 0.00042077987748133036, -0.0010976285155420828, -0.0008834100523394223, -0.0010377203756593144, -0.0007232342419207453, 0.0014234895917299348, -8.996313992961616e-06, -0.0001399005266229061, -1.7507906293375952e-06, -0.0010355421113184638, -9.573738951726681e-05, -0.0015187420919190158, -0.0003734185180976591, -0.001583562558583554, 0.000386335436336943, 0.0006301803662202683, -0.0006716742801034859, -4.960189703168071e-05, 0.00025191583211269956, 0.000286382677903005, -0.0009580780438001374, -0.00026820643658048005, 0.0014089869227516861, -0.0025042897116567676, -0.0003476383802462216, -0.00020278179949818393, 0.0006195140071818714, -0.001340043357130687, 0.00019389461133983798, -0.0006586434631730414, -0.0003610521036887369, 0.00022335006126277397, -0.0005935095859674281, 0.0009853990285187977, -0.0004055869322583879, 0.0008314123212640292, 0.0011439971650217392, 0.0002584920325857488, 0.0018443135789386735, 0.0003603265182919321, 0.0011323886401460978, -0.0006469228302338426, -0.0006756278390442035, 0.0020739317368125686, -0.0015098829844290569, -2.2813439829604432e-05, 0.00020641132605614355, 2.887393409561323e-05, -0.001225727176162323, 0.0013903884452670873, 0.00036165847067449173, -0.000952988388614842, 0.0007278169966628856, -0.0009812721883851855, 0.0013130472088234756, 0.0003140547400673532, -0.0001642820071577096, 0.0015297460046090822, -5.0332274915312674e-05, 0.0008567338552707437, 0.0010312227392751145, -0.001546443871415679, -0.00118562878985431, -0.0004474630733508068, -0.0005008072118823758, 0.0005311069456009583, 0.00031423082141181935, 0.0005587782951601202, 0.002049324572523332, -0.0001432271881309448, 0.0021507212217354932, 0.0002524350752641465, -0.0007939300618723371, 0.0009321537045709699, 0.0010664764878092685, -0.0012358359386209648, -0.0013805920165896497, 0.0007774732761819192, 0.0017884154040892816, -0.0015097249811990986, -0.00024460100852743863, -2.173464891755304e-05, 0.001361755044793047, -0.0010961466530883094, -0.0010495760303116945, -0.0006061844481314025, 0.0004353957997814519, 0.0010603017894498827, -0.002396361306477405, -0.001731722836289638, 0.0015318134418790133, -0.0003730452996225688, -0.0007322481968177556, 0.0005692500620863805, 0.00020573769360097895, 7.074397562709217e-05, -0.0010163285622536585, 0.00017067712893542697, 0.0005550736559924668, -4.064539168490592e-05, -0.001617162613500278, -0.00020896636404582307, 0.001161035995804744, -0.0005271075854424597, 0.0019594442336842662, 0.00100104324856454, 0.0005924624968708324, -0.0012949772814057961, 0.0004884639140932736, -0.0009780146750289621, -0.0010083595580064543, 0.0013971869531034123, 0.0002327429269928522, -0.0013681717241397385, 0.0004832728823389636, 0.0012582536313734036, -0.0018302809839863083, -0.0007719478805324271, 0.001962861472399624, 0.00013802953021394102, -0.001541447779592699, -0.0007342171758065062, 0.0001022857977573567, -0.0006714699151204174, 2.7307008641199953e-05, -0.0007792039657226984, 0.00045473150973277166, 0.0014138658419243493, -0.0015539334535670838, 0.002163759928223195, 0.0010875071376439795, -0.0003312300693055147, -0.0014495297038492462, 0.00037660072372611077, -0.0012586941153179094, -0.00028969518125621953, 0.0008063415564104616, 0.0012576114638299127, -0.0011190281760880205, 0.0009468323955099341, -0.00020879969926967538, -0.0007953857021524895, -0.0005294541348878872, -0.0007325617346097373, -0.0007283731092798298, 0.001845589294896456, -0.0010062497631458157, -0.0010165561547719553, -0.00011039986020517693]	200	3	200	50	5	1734	10000	1	5	0	5000	1	5	0	5000
