filename	cell_ID	cell_area	img1_cell_intensity_mean	img1_cell_intensity_std	img1_spot_count	img2_cell_intensity_mean	img2_cell_intensity_std	img2_spot_count	img1_2_coloc_org	img1_2_coloc_scr	scrambles	img0_sigma	img0_min_size	img0_min_distance	img0_dilation	img0_thresh_bg	img0_min_size_bg	img1_sigma	img1_block_size	img1_min_distance	img1_thresh	img2_sigma	img2_block_size	img2_min_distance	img2_thresh
/Users/beichenberger/Downloads/20190705_FISH/ATF4_6h_15_w2conf488.stk	1	12408	422.8643214055448	296.42720892423114	1	422.8643214055448	296.42720892423114	1	0.8192641618525057	[-0.002069160982313183, -6.046506387948671e-05, -0.0005281474472550694, -0.0006718254765270323, 0.0013393781126601451, -0.00010192300610721579, -6.469947496260489e-06, 0.00021549922374083463, 0.0007051479727650644, -0.0020781359863314593, -0.0008596029678770143, -0.000650627038276877, -0.0014676278064760346, -0.001376956010119922, -0.0001378539869948465, 0.0009639699179258532, 0.0006166003626805809, 7.266310565615688e-05, 0.00029032337551035235, 0.0007538282736500588, 0.0004954427849216268, 0.0003719249510436973, -0.0004552308755074719, -0.0002739565481361771, 8.526626435672562e-05, 0.0016113736326391812, -0.0012713058326173138, -0.0013378712997429078, 0.00039232423904082424, 0.0020839091977374637, 0.0012241093422159107, -0.0016364043661045487, 2.9963400643041554e-05, -0.0017512060839307245, -0.0015475420207988423, 0.0011308860820115848, 0.000541989057147561, 0.0010148382147179523, 0.0003755282232858119, 0.00015844835938826882, -0.0003379788086974214, -6.2284956692805585e-06, 0.0019425652519436418, -1.5463714717602197e-05, -0.000869364994262723, -0.001814982579708699, 0.0004985867088864203, -0.001042301824164772, -0.0014171310137316446, 0.0013652084447983016, 0.0005481062299689176, 0.0014619466906606172, -0.00047360277914101776, 0.0012833622472307195, -0.0007861138419650251, -0.0008378460202175653, -0.0003808470507720754, 0.001666613202797634, -0.00020221398521093594, 0.00024765168628171873, 0.0007335364040688289, -0.00026889369038414474, 0.0012501116765258127, -0.0007517016852263895, -0.0010242473467422667, -0.001587986160256179, -1.9664018072677815e-05, 0.0005817636193551991, 0.0009214917219246859, -0.0006629868651438486, 4.1157734011645436e-05, 0.0005188715376586778, 0.002123814586286158, -0.0004966833251669337, -0.00027035935826833505, 0.0015556622545518939, 0.0005416265845040588, -0.00018002072857061394, -0.0010198576419387824, 0.0013670418567170222, 0.0014092453137156385, 0.00098232508581444, -0.0002657936332398481, 0.001044225224425026, -0.00029217034690160544, -0.0011924724009076178, 0.0006518984817413618, -8.77475720898268e-05, 0.00010628525413457671, -0.0011006168639303285, 0.0011674781616878274, 0.0012928605566133256, -0.0018718173170289207, -0.0017476393059342639, 0.0015302458556298618, 0.0013658140280981262, 0.00044969378294215255, 0.00019900964906029115, -0.001968339104093091, -7.666585480236746e-05, -0.0009038376429781486, 0.0008466126076095034, 0.0015132105629574132, -0.00070532568261708, -0.001019186258408205, -0.0004503345273588934, 0.0006104597082082857, 0.000567235813121878, 0.0014780936249240706, 0.0013642441488681339, 0.0005487821476330284, -0.0010921828963188806, -0.0022000474098709017, 0.00030390557529082153, 0.0010181585643994106, -0.000978790446179151, -0.0006140939023367034, 0.0004986389067165031, 0.00016920594142156152, -0.0008952802216005076, -0.0014389992135458776, 0.000792168648868169, 0.001316541893765424, -5.657791064201146e-05, 0.0008687534821053326, -0.000788878410089861, 0.0002744579998812032, -0.00033820920166211486, 0.0020072943949834645, 0.00048530741134450407, -0.0008033454294433671, -0.0017494268604373014, -0.0010969210290107385, -0.00028351413302069657, 0.001093020500615111, -0.00021435842230305252, 0.000800672434763651, 0.0009162609169171077, 0.00033756775685073984, -0.0001487530487399241, 0.0005700795258379241, -0.002402713926759996, -0.00021079319254730246, 0.0012616752653067894, -0.0005703785514094514, 0.0005167325693744286, 0.0001599780212223606, -0.0018114487571218813, 0.00012746979508110345, -0.0004866880305123436, 0.00037594853377915735, 0.0012628415697883704, -0.00013916663708765114, -0.0006616616816738079, -6.746421783255147e-05, 0.0009178356989093919, 0.0004526114057212931, -0.0008214265955868898, -0.0006744129922664021, 0.0008827489147072784, 0.0026816249280325294, -0.0007595592280716184, 0.00017056647638813234, -0.0004225861830053936, 0.0009502535004198617, 0.00016822339836860016, 0.0003038810983422271, 0.0008451189239407796, 0.0008216462306575182, 0.0007339185614872286, 0.000572559475709923, -0.00036453961555370706, 0.00012521054323786138, 0.0009008984246198613, 0.00010792207634438923, 0.0006685944147925096, 0.00043383902382085413, 0.0016090096902327856, -0.0005385842485557513, -0.0013886140784478652, 0.0002487250963199571, 0.0007909429582959835, 0.0010911616533130749, -0.00028084824681052297, -0.0005166482579155588, -0.001088879798462647, -0.0001679600807918906, 0.0014406492387299473, -2.6318872779316573e-05, -0.0019211095416281669, -0.0011716478996548448, -3.0784293926714404e-05, 0.0007867910558949446, -0.0013009652221029496, 0.00044704706542660305, 0.0006794656082045584, 0.0006237611603376762, -0.0015010825237791283, -0.00015367988248559316, -0.0006516929651515978]	200	3	200	50	5	935	10000	1	5	0	5000	1	5	0	5000
/Users/beichenberger/Downloads/20190705_FISH/ATF4_6h_15_w2conf488.stk	2	4449	553.1810519217802	315.6625788936593	1	553.1810519217802	315.6625788936593	1	0.7898147488387789	[-0.0006236941632680689, -0.0024298858508704437, 0.0011480783859853367, 0.0003236232278448846, -0.00017079923210620152, -0.0011899950778305956, -0.0004526843393154493, 0.0010318759951943746, -0.00012870738373983444, -0.0004789599153038778, -2.9733818116296423e-06, 0.00030254513329988815, -0.0010508178006712605, -6.397563011371581e-05, -0.00038424092363286826, -0.0016737406512671645, -0.0010744125831472307, -0.0009017847421870277, -0.00030268118435734976, -7.859304483143586e-05, -0.0008345897254722614, 0.0003446033418588422, 0.0014250983163696497, 0.0006432777043308152, 0.000172794559360485, -0.0008262648965052417, 0.0009499524107009377, 0.0001626539679969649, 0.0002992877923239777, 0.0011280046574839637, -0.0005234590828670069, -0.0005186074984135499, 0.000658499323576717, -0.0006792420920340473, 0.0015361728669409105, -0.0011168910006575698, 0.0019336012136448421, 0.000810348574486176, 0.0003040416061671786, 0.001648940061362418, 0.0006932342877617705, 0.0002625593153092736, -5.218899731646382e-05, -0.0009016394245166929, 0.00028779651808528165, 4.458894999203509e-05, 0.0007215034815402471, 0.0017220484943919387, 0.0006081363334866709, -0.0008423456166046507, -0.0006924548742322784, 0.0008079619324877181, -0.0007496139975800268, -0.0008051145892067493, 0.0008016839887124686, 0.0010970834293419557, 0.0007411137574064714, 0.0001740405442391535, -0.00017781105898074636, 0.0015349883363749716, 0.0008955510168370009, 8.550697375300155e-05, 0.000690353229810884, 0.00026544903249294845, -0.0008163776270610786, -8.727143289742908e-05, -0.0006544438336403773, -0.00030915215030358754, -0.001652981111528542, -0.0005616652973180728, -0.0007288435944402754, -0.00033456489934441695, -0.0001686136417491141, 0.000695403399336416, 0.0013977178222767527, -0.00011054797544819197, -0.0008991959464629747, -0.00011867910000164307, -0.002651735972320743, -0.001148204255884249, -0.00041821408525289554, 0.0001412864451558702, -0.000518750874316529, -0.0004771464620361501, 0.0001365778692439879, -0.0014227926212199455, -0.0008307533704635746, 0.0009642469672359643, -0.0009100595050444423, 0.0008585030928525308, -0.0003825231942476419, 8.381789855629574e-05, 0.0006011067158247324, 0.00015794801609503154, -0.0001002641656222941, -0.0002861047887807624, -0.00149253770327209, -0.0005047511515380688, 3.736216422342017e-05, 0.0015295764733196644, -0.0011333988046144119, -0.0006305685969822809, 0.0008172746487159609, 0.0005872016148446195, -0.0011804249987076697, 0.0004335522931180933, 0.0013650388223578713, 0.0007642524869553411, 5.1421661948246916e-05, 0.0003953125438200573, 0.00027514013095418207, -0.001185571679318709, 0.0012763111800967277, 0.0010913123918064136, -0.0011540457218465162, -0.0011949100583641572, 0.0010343277126392946, 0.0004857947565659284, -0.0018558617403393268, 1.8624061020133082e-06, -0.0005274922386210149, 0.0007354672029023567, 0.0007943655725168333, 0.0013282271642281469, 0.0006228946050578106, 1.0422923641614397e-05, 0.0007615553721010627, 0.0018986032711838987, -0.00062875918468985, 0.0012392408470673986, -0.001075128465538379, -0.0008890767670205549, -0.0006882375654608722, -0.000213444221767366, -0.0006731731768904143, 0.002087714407848111, 0.00023711019749072932, 8.432674656335566e-05, -0.0020031257962841668, 0.0014126005243991512, 0.00014682378836638097, 0.0005228480860108728, 0.0005389167881447812, -0.00019265739232540298, 0.00041738408852735973, 0.00014867035663953016, 0.00017175833783618637, -0.0006175130979397062, -0.0008902761494827433, 0.0008871633690720875, 0.00021331000751684975, 8.982866563971774e-05, -0.001994381860449939, -0.00017991446534656693, -0.0009332169175440622, -4.7191356229922475e-06, -0.0012361017138813892, 0.0016334024063596473, -0.00019269517806849763, -0.00121476772588727, 0.0011364809967847733, -0.0002160288190755215, 0.00030937522124614903, -0.0005919623784563775, 0.0003271375643540597, 0.00101957689325636, -0.0006163037967199455, -7.314560020137748e-05, 0.0002853095864270017, 0.0011721178856655056, -0.0005956019851999469, -0.0005075903302903419, -0.0014716199357342607, -0.00021909555196955742, -0.00040109436217864743, 3.2615750088237316e-05, -0.0005739453489439435, 0.00010483065525386118, -0.0009710889905696679, -0.0016139795071852766, -0.00016904083056692098, -0.0007457548136848897, 0.000527636641745655, 0.0008065654868792304, -0.0014989677871435083, 0.00048198411685462626, -0.0013094239512405866, 0.0004059007387986928, -0.0008194914346934013, -0.0007181518035493215, -0.00146550777690686, 0.0009153579360079371, 0.0026750751013662985, 0.000304177582362148, 0.0005414093876645395, -0.0003920799434000823, 0.0014007507054426029, 0.0022585480557735294, -0.0017487144929611712, 8.140884751295743e-05]	200	3	200	50	5	935	10000	1	5	0	5000	1	5	0	5000
/Users/beichenberger/Downloads/20190705_FISH/ATF4_6h_15_w2conf488.stk	5	5668	770.1234121383204	166.88643834980357	1	770.1234121383204	166.88643834980357	1	0.9531555728308504	[0.0007281162450674278, -2.7435676173203398e-05, -0.0002214885666700119, -0.0012061825130877683, 0.00018580766002026884, 0.0006271750505978998, 0.0002792161071354684, -0.0005887679645871543, 0.0007881985472159165, 0.0004118934076789794, -0.0012496425414080961, 0.00023685010362301515, 0.0010012691543203826, 0.0006749471715636783, 0.0007207095892089732, -0.0009187905036252748, 0.0006108003033932592, -0.0005611024112943077, -0.0007613706664826493, -0.001409030174556896, -0.0012165319197719852, -7.246031813740481e-05, -0.001563003412264404, 0.0021948969311574263, 0.00035109942029370496, -0.0006634422161839403, 0.00021126047755467753, 0.0010705905780117203, -0.0015778181282828233, 0.0003068048673074479, -0.0011787706209988363, -0.0017414462346986932, -1.967580152293066e-05, -0.000837715149981045, 0.0006927107729882911, 0.0014084304202419393, -0.00041179263725885773, 0.00197567082695328, -0.0009620434344242093, 0.00035862167234180934, -0.0012762762287137366, 0.00027237686300857536, -0.0006150393420962884, -0.0009121480095347378, 0.0005907653550986617, -0.0013660454653514587, -4.710498869393476e-05, -0.00010373817844667428, 0.000204263877745006, 0.0006253293549148448, 0.00021978547481070392, 0.0014388039842720623, 0.0011724773108791875, -0.0014554923778311974, 0.0008903160289991, -0.000960103059253326, -0.0009386216064651982, 0.001336394703411684, -0.0006607585220363862, 0.000375854669517299, -0.00020440220813921806, 4.263335330999725e-05, 0.0018132264728223642, -0.0013396295186946254, -0.00034077843893073564, 0.00021234289839714397, -0.000519865761859861, -0.001318769284560031, 0.0013799012954145283, -0.0010604956152855875, 0.0011689642658082094, 0.0010801236420393634, 0.0001577032255418856, -0.0010694249774736153, -0.0005523547952893796, -0.001413530813161308, 0.0005687036301333887, 0.00044858558951891875, 0.0002971990013316831, 0.0003713887688982573, 0.0012574888478206333, 0.002219084916470718, -0.0013266548072425506, -0.0005668255313418652, 0.00032447282840632164, -0.001055071907107815, -0.001289220488995686, 0.0005892894341834401, -0.00014506788133558413, -0.0005036673653639843, -0.00030984936277685566, 0.00040748168353502297, 0.00021228716979934334, 0.0001602672584163849, -0.00044686469858890336, 0.0021588124423298685, -0.0006173807562219018, -0.00042810337787766405, 0.001345486447203727, 0.00037577063315690363, 0.0006453849242687934, 0.0004673880784383577, 0.0003794164216784189, 0.00033103165568955145, -0.001301480706607923, 0.0013656026971662156, -0.001139973538976345, -0.001248275416906648, -0.000424357440483426, 0.0018494529439263261, 0.00021280373103306412, 3.6668323845075175e-05, -0.0012825296573679764, 0.000735632214713922, 0.001233100934314844, 0.0005797284319462502, -0.00043780311032458644, 0.0012935866405574638, -0.0005612070687141097, -0.0007825405860614322, 0.0006931646580271265, -0.0004650374691349966, -0.0009703843203577297, 0.0013706994987283383, -0.0010358574404638016, -0.0013643163266959606, -0.0007350664726639051, 0.001689126867797854, -0.000284182056660381, 0.0002141448390007824, 0.00032129866346936465, 0.0004304194709274879, -0.0007070054237119217, 0.0005468214340329935, -0.00020613755528571217, 0.0004859986215108998, 0.0007366569852827824, 0.0004405531325493001, 0.00107886664434267, 0.0013719816999421092, -0.0011291730558563573, 0.0006020943729707806, 0.00038591848561532927, -5.1837632694348625e-05, -0.0013837157915897844, -0.0006226051274920272, -0.00022174289306938462, 0.0004485722116990014, 2.8197787066303714e-06, -0.0008933888322310972, -0.0007541924683110917, 6.119814571669332e-05, 0.0020023485649808335, -0.0016524200213951902, -0.0008117666140041561, -0.0005574454622710926, -0.0008653300005973326, 0.00021289353242081, 0.0012248154813367666, 0.00023331769397294804, 0.001144714047763627, -0.0005359412450159508, -0.0014938849471004705, -0.00036606140988978004, -0.0007809771549872755, 0.0014049792383491746, 0.0005223109767404478, -0.0004178812452590514, 0.00030635430824591046, 0.0008474294730800542, 0.0015698853330742264, 0.0007777444831118959, -0.0013615950859599813, 0.0003699583030064593, 0.0020941527084560874, -0.0011323704287239614, 0.0014540198870663763, 0.0007426801823956076, -0.000509490264731288, -0.0006105441728767977, -0.0008970245689100178, 6.674314120089812e-05, 0.0001115847805016693, -0.0008140460910409003, -3.2359083450837176e-05, 0.0006942988902052692, 0.0016851210607086295, -0.0007418841348935395, 0.0007968807523334738, -0.0010944523655529443, 0.0006562885126858308, -0.0021538033423960266, 0.00012492187566087254, -0.0008006208205272956, -0.0018731357938875054, 0.001453817150270832, -0.0013878993536893282, -0.0011511788304919956, 8.776361353190695e-05, -0.000786140402185252]	200	3	200	50	5	935	10000	1	5	0	5000	1	5	0	5000
/Users/beichenberger/Downloads/20190705_FISH/ATF4_6h_15_w2conf488.stk	7	11619	737.997762285911	84.19570465989214	1	737.997762285911	84.19570465989214	1	0.9211722569722048	[-0.003324123496483122, -0.001059748192758969, -0.0019409356383713256, -0.00038399970455129214, -0.0019137762813986243, 0.0005071707103397277, -0.0012614499992989168, 0.0009039427654669249, -0.0014252349040846126, 0.0012529953397962513, -0.0017921989856433, 0.0005556674877409151, 0.00011179307877939457, -0.0006878127533253757, 0.0007201383914959712, 0.0008001406873096756, -0.0001359768755163666, 0.0005640182655171974, -0.0007823151869872374, 0.0013929422729913137, 0.00035847726682126365, 0.0016523530508681232, -0.00022697059005903194, 0.00041348136983567694, -0.0001602041522254027, 0.0010183098470452096, -0.001955261719580847, -0.0014331248774640509, 0.0007203102900206714, -0.0015062927056307823, 0.000875885538963041, 0.00045017513664688384, -0.0006837215309087877, 0.0005412788681221041, 0.0022098878526867977, -0.0006056233959616716, 0.00034324885910482026, -0.00017538719261788116, -0.00018723331858581807, -9.160097115015951e-05, -0.0012303724444071337, -0.0005459841787207129, -0.0010066689872782683, 1.6373703052669847e-06, -0.0011176740546191494, 0.0003264325950669258, -0.0004543023540082807, -0.0015610734437771245, -0.0012193008939419831, -5.229780913245341e-05, 0.001635177695316411, -0.0007967522703551336, 0.0017315670718429693, 0.0014778574230063242, -0.0009792204898558653, 0.00011723725142745727, -0.000763723685976176, -0.0015799346622059815, 0.0004059913044860271, -0.0001330001785771491, 0.00019840014377520365, 0.0014313482222952144, 0.0003938396176316107, 0.00020073597448991659, -0.00023264474266549356, 0.0008993256198901666, -0.0008191651825341555, -0.00022259534098676713, -1.7729269194753774e-05, -0.000850028802580899, 0.0014778039392949471, -0.001056063071223904, 0.00039189534398193697, 0.0010290682832223162, -0.00012851843123790768, -0.000893551125681823, -0.001091011439343138, -0.00010200599259328137, 0.0003819138290837539, -0.0006901425788510051, -0.0020000651183122984, 0.0006918833690912121, -0.0011835604039101132, -0.0005108296637352279, 0.0007337527640216944, 0.0005571843139409162, 0.0019042415793367224, 0.00044990631062428354, -0.0003472413350470353, 0.0012804624626868387, -0.0002830198773865852, 0.0006944747487317159, 0.00108005899669481, -0.0004876394080376643, -0.0008874561876314737, -0.00023659606295277005, 0.00020362076389357026, -0.00025435786270684924, 0.0007910760896507558, 0.0002468743548030473, 0.0002754153274007658, -0.001494074445630951, 0.0006746811309371975, -0.0019575763444732823, 0.00012287466916915702, 6.695285135201881e-05, 0.00013429817998674099, 0.0005680267758432181, -0.00020295311962776426, -0.0004014786974536762, -6.989920466845809e-05, -0.00046188958143359186, -0.0012785501023312882, 0.0006215832530733283, -0.0009343836403475225, -0.0003433871299193654, 0.00012085594056340588, -0.000255220780163393, 0.0011216664152711182, 0.0003223699911275506, -0.00032956651669668245, -0.00016028611366696296, 0.0006019000275349543, 0.0004808096212150887, -0.0021625780021656046, -0.0010757384618670979, -7.464668160476927e-05, -0.0004498440175220707, 0.0019508887586399133, 0.0005217544047585712, 0.00012653065615683267, -0.0015187979948811637, -0.0009782939080161702, -0.0006909490100026531, 0.0002647183505761176, 0.0017433414170399317, 0.0012922636435703562, 0.0012308655628779257, 0.000974204786070014, -0.0005034521018420498, -7.665461963692914e-05, 0.0009372626484101855, -0.0016137675665371918, 0.00011816172206767962, -0.00022886564931134994, 0.0005058916520776434, -0.0009687114566692263, 0.0001991478835906886, -0.0003102368935551525, 0.00018948107810957973, 0.0006142809906148961, 0.0005580510784720059, -0.0012538380943020492, 9.975211259045867e-05, 0.00041948496333639457, -0.00031907352862354393, -0.00020700474533121485, 0.0007430042262614499, -0.0008276392543388314, 0.0003226476372710889, -0.0002890897625423603, -0.0006764486375759027, -0.0006218823034306382, 0.0005118455620265193, -0.000750999207340451, 0.0006791284422729985, -0.0007251314819938734, 0.0010082426174630725, -0.0006062606966054228, -0.0001371886099847312, 0.001094566875606887, -0.00013030122161223297, -0.0010770892539847378, 0.0015647944918836248, 0.0012649690291064405, -0.0012479341493993495, 0.00046360362981819286, 0.00025875641807121097, -0.00010749651779088935, -0.0006901413590473259, 0.00034588541840670564, 9.854108185554605e-05, 0.0004611163088370161, 0.00042596207534524865, 0.0002716808038061238, 2.8456073570231748e-05, -0.0011865039784805709, 0.0004171091136693689, 4.335176474475175e-07, 0.002989285708981062, -0.0006626409730418158, 0.0007235774410442712, -0.0008369621689400279, -0.0006112488971570831, -0.0010363488814322018, 0.0018347782019068398, 0.0017405061235274241, 0.001374598298349036, 0.0002081557603663693, -0.0013089368728680573]	200	3	200	50	5	935	10000	1	5	0	5000	1	5	0	5000
